"ProductID","ProductName","ProductBrand","Gender","Price","Description","PrimaryColor"
"10009637","SPYKAR Women White Alexa Super Skinny Fit HighRise Clean Look Stretchable Ankle Jeans","SPYKAR","Women","1999","White light wash 5pocket highrise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops"," White"
"10017093","ZUSH Plus Size Women Black Regular Fit MidRise Clean Look Jeans","ZUSH","Women","1299","Black dark wash fivepocket midrise jeans, clean look with heavy fade, has a button and zip closure, waistband with belt loops"," Black"
"10017355","Storyhome Mustard Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers","Storyhome","Unisex","1199","Set content 1 King bedsheet with 2 pillow coversQuality SuperfineThread count 210Colour MustardPattern Floral"," Mustard"
"10017447","DKNY Unisex Gold  White Printed Large Trolley Bag","DKNY","Unisex","16225","Gold and white printed large trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining , two compression straps with click clasps, one zip compartment on the flap with three zip pocketsWarranty 5 yearsWarranty provided by Brand Owner  Manufacturer"," White"
"10017013","Campus Sutra Men Green  Navy Blue Regular Fit Checked Casual Shirt","Campus Sutra","Men","511","Green and navy blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket","Blue"
"10017053","Campus Sutra Men Navy  Grey Melange Standard Regular Fit Colourblocked Casual Shirt","Campus Sutra","Men","1299","Navy blue and grey melange colourblocked casual shirt, has a mandarin collar, long sleeves, button placket, and curved hem"," Grey"
"10017599","Parx Men Blue Slim Fit Checked Casual Shirt","Parx","Men","699","Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket","Blue"
"10002785","JBN Creation Boys Maroon  Brown Sherwani Set","JBN Creation","Boys","1154","Maroon and brown sherwaniMaroon woven design sherwani, has a mandarin collar, a full button placket, a welt pocket, multipple slitsComes with a pocket squareA pair of brown midrise pyjama with gathers and pleats, has an elasticated waistband"," Brown"
"1000905","US Polo Assn Kids Boys Navy Hooded Sweatshirt","US Polo Assn Kids","Boys","1234","Navy sweatshirt with applique, has an attached hood with drawstring 
fastening, a full pressbutton placket with a concealed full zip closure
 on the front, long sleeves with elbow patches, four pockets, and an 
inner fleece lining"," Navy"
"10013603","PARFAIT Plus Size Black Solid Underwired Lightly Padded Everyday Bra P5011","PARFAIT","Women","1819","Black solid mediumcoverage everyday bra with lace detailLightly padded and underwired seamless cupsMultiway straps and back closureBack style RegularFeature Side Bone"," Red"
"10013585","PARFAIT Plus Size Beige Self Design Underwired Non Padded Minimizer Bra P5272","PARFAIT","Women","1749","Beige self design fullcoverage Minimizer braNon Padded and Underwired cut and sew cupsRegular straps and back closureBack style RegularFeature All Day Comfort"," Red"
"10012865","JEWEL JUNCTION SilverToned Geometric Cufflinks","JEWEL JUNCTION","Men","539","A pair of silvertoned geometric solid cufflinksComes in a signature JEWEL JUNCTION case"," Silver"
"10017417","DKNY Unisex Black Large Trolley Bag","DKNY","Unisex","13995","Black textured large trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, an inner mesh zip compartment, two compression straps with click clasps and one zip compartment on the flap with a zip pocketWarranty 5 yearsWarranty provided by Brand Owner  Manufacturer"," Black"
"1001423","DressBerry OffWhite Sequinned Top","DressBerry","Women","699","Offwhite top, has a round neck, short sleeves, sequinned detail along the bodice, ruffled detail along the curved hem"," White"
"10017719","Parx Men Blue Slim Fit Checked Casual Shirt","Parx","Men","734","Blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket","Blue"
"10014659","BuckleUp Women Blue Textured Belt","BuckleUp","Women","449","Blue textured beltSecured with a tang closureWarranty 1 monthWarranty provided by brandmanufacturer","Blue"
"10003183","Gini and Jony Boys Black  White Regular Fit Printed Trousers","Gini and Jony","Boys","1049","Black and white printed midrise trousers, hook and bar closure, and 4 pockets"," Black"
"10013567","PARFAIT Plus Size Women Lavender Lace Boy Shorts 2805","PARFAIT","Women","899","Lavender lace lowrise boy shorts, has an inner elasticated waistband with bow detailing, double layered gusset"," Lavender"
"10001975","Bvlgari Goldea Women The Roman Night Eau De Parfum 75 ml","Bvlgari","Women","9750","The Roman Night Eau De Parfum"," Gold"
"10017747","Parx Men Maroon Slim Fit Printed Casual Shirt","Parx","Men","717","Maroon printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket"," Maroon"
"10015929","ColorPlus Men Blue Regular Fit Checked Formal Trousers","ColorPlus","Men","1199","Blue checked midrise formal trousers, has a button closure, four pockets","Blue"
"10017913","Parx Men OffWhite  Blue Slim Fit Printed Casual Shirt","Parx","Men","764","Offwhite and blue printed casual shirt, has a spread collar, short sleeves, button placket, curved hem, one patch pocket","Blue"
"10004129","HIGHLANDER Men Grey Slim Fit Self Design Regular Trousers","HIGHLANDER","Men","1299","Grey selfdesign midrise trousers, button closure and four pockets"," Grey"
"10012919","Parx Men Beige Slim Fit Solid Regular Trousers","Parx","Men","919","Beige solid midrise regular trousers, has a button closure, four pockets"," Beige"
"10015983","Tokyo Talkies Women Green Solid Top","Tokyo Talkies","Women","699","Green solid regular top,has vneck,bell sleeves"," Green"
"10014677","BuckleUp Women Tan Textured Belt","BuckleUp","Women","449","Tan textured beltReversible NoStretchable NoSecured with a tangWarranty 1 monthWarranty provided by brandmanufacturer"," Red"
"10009715","SPYKAR Women Black Alexa Super Skinny Fit HighRise Clean Look Stretchable Jeans","SPYKAR","Women","1999","Black dark wash 5pocket highrise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops"," Black"
"10012349","Lakme Absolute Matte Melt Liquid Lip Color  21 Mauve Mix 6 ml","Lakme","Women","400","Lakme Absolute Matte Melt Liquid Lip ColorShade name 21 Mauve Mix"," Matte"
"10017079","Campus Sutra Men Blue  White OmbreDyed Henley Neck Tshirt","Campus Sutra","Men","699","Blue and white ombredyed Tshirt, has a Henley neck, and short sleeves","Blue"
"10002675","Allen Solly Woman Women White Printed Top","Allen Solly Woman","Women","740","White printed woven regular  top, has a round neck, and long sleeves"," White"
"10003177","Palm Tree Girls Pink Solid Bomber Jacket","Palm Tree","Girls","1499","Pink solid bomber jacket, has a stand collar, 2 pockets, zip closure, long sleeves, straight hem, and polyester lining"," Pink"
"10013677","PARFAIT Plus Size Purple  Pink Lace Underwired Lightly Padded Tshirt Bra P5581","PARFAIT","Women","1189","Purple and pink lace mediumcoverage Tshirt braLightly Padded and Underwired seamless cupsRegular straps and back closureBack style RegularFeature All Day Comfort"," Red"
"1001774","Arrow Taupe Tapered Fit Formal Trousers","Arrow","Men","1169","A pair of taupe midrise formal trousers, has a zip fly with a button closure and a concealed hookandbar closure, an adjustable autoflex waistband with belt loops, four pockets, and adjustable hemsOur stylist has paired these trousers with a beltThis pair of trousers does not come with a belt "," Red"
"10012959","JEWEL JUNCTION SilverToned Geometric Cufflinks","JEWEL JUNCTION","Men","539","A pair of silvertoned and black geometric printed cufflinksComes in a signature JEWEL JUNCTION case"," Silver"
"10005885","Difference of Opinion Men Mustard Yellow Solid Round Neck Tshirt with Printed Detailing","Difference of Opinion","Men","499","Mustard yellow solid Tshirt, has a round neck, and long sleeves"," Yellow"
"10012497","AccessHer Women GoldPlated  White KundanStudded FlowerShaped Nosepin","AccessHer","Women","267"," Oxidised goldplated and white flowershaped nosepin, has kundanstudded detail  Secured with a clipon closure "," White"
"10004169","HIGHLANDER Men Grey  Black Striped Round Neck Tshirt","HIGHLANDER","Men","699","Grey and Black striped Tshirt, has round neck, short sleeves"," Black"
"10000775","Lady Lyka Women Pack of 2 Beginners Bras TEENAGERREDWHT","Lady Lyka","Women","425","Red and white solid mediumcoverage beginners brasNon Padded and NonWired cut and sew cupsRegular straps and back closureBack style RegularFeature All Day Comfort"," Red"
"10017441","DKNY Unisex Silver Medium Trolley Bag","DKNY","Unisex","12375","Silver textured medium trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, an inner mesh zip compartment, two compression straps with click clasps and one zip compartment on the flap with a zip pocketWarranty 5 yearsWarranty provided by Brand Owner  Manufacturer"," Silver"
"10016679","Raymond Men Green Printed Polo Collar Tshirt","Raymond","Men","944","Green printed Tshirt, has a polo collar, short sleeves"," Green"
"10012371","Lakme Absolute Matte Melt Liquid Lip Color  23 Pink Poison 6 ml","Lakme","Women","400","Lakme Absolute Matte Melt Liquid Lip ColorShade name 23 Pink Poison"," Pink"
"10014817","AccessHer GoldToned  Yellow Classic Drop Earrings","AccessHer","Women","540","GoldToned and Yellow Classic Earrings and goldplated Secured with a post and back"," Yellow"
"10002341","MANGO Women Black  Yellow Floral Print Layered Top","MANGO","Women","1596","Black and yellow printed woven layered top, has a tieup neck, sleeveless, and button closure"," Red"
"10004325","Park Avenue Women Maroon Self Design Top","Park Avenue","Women","569","Maroon selfdesign regular top, has a round neck, long sleeves, lace insert detail"," Maroon"
"1000717","ahilya Maroon GoldPlated Sterling Silver Hoop Earrings","ahilya","Women","5998","A pair of maroon goldplated sterling silver hoop earrings, has floral detail with multiple multifaceted stone embellishments, and a jhumki dangler with a cluster of beadsSecured with a stylised insert closure"," Maroon"
"10014941","AccessHer GoldPlated  Black Beaded Mangalsutra","AccessHer","Women","320","Goldplated and black beaded mangalsutra, handcrafted with vilandi Kundan, secured with an golden adustable chain"," Black"
"10000747","Lady Lyka Women Beige and White Pack of 2 Beginners Bras ATHLETESKNWHTMulti","Lady Lyka","Women","425","Pack of 2 Beige and white solid mediumcoverage beginners braNon Padded and NonWired cut and sew cupsRegular straps and back closureBack style RegularFeature All Day Comfort"," White"
"10017391","Storyhome Blue  Pink Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers","Storyhome","Unisex","1199","Set content 1 King bedsheet with 2 pillow coversQuality SuperfineThread count 210Colour Blue and PinkPattern Floral","Blue"
"10015151","Urban Dog Men Charcoal Black Printed Regular Fit Sports Shorts","Urban Dog","Men","399","Charcoal balack printed midrise sports shorts, has two pockets, a drawstring closure"," Black"
"10006081","ID Men Beige Solid Leather MidTop Flat Boots","ID","Men","3285","A pair of roundtoe beige flat boots, has midtop styling, laceup detailLeather upperCushioned footbedTextured and patterned outsoleWarranty 3 monthsWarranty provided by brandmanufacturer"," Beige"
"10017167","Carrera Men Tan Brown Flat Boots","Carrera","Men","5299","A pair of roundtoe tan brown flat boots, has regular styling, laceup detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty 1 monthWarranty provided by brandmanufacturer"," Brown"
"10017347","Storyhome Olive Green  Grey Geometric 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers","Storyhome","Unisex","1399","Set content 1 King bedsheet with 2 pillow coversQuality FineThread count 210Colour Olive Green and GreyPattern Geometric"," Green"
"10017031","Campus Sutra Men Red  Black Standard Regular Fit Checked Casual Shirt","Campus Sutra","Men","699","Red and black checked casual shirt, has a spread collar, short sleeves, button placket, and curved hem"," Red"
"10003277","Gini and Jony Boys Black Regular Fit Solid Chinos","Gini and Jony","Boys","839","Black solid midrise chinos, has hookandbar and zip closure, 5 pockets"," Black"
"10017363","Storyhome Green  White Floral 210 TC Cotton 1 King Bedsheet with 2 Pillow Covers","Storyhome","Unisex","1199","Set content 1 King bedsheet with 2 pillow coversQuality FineThread count 210Colour Green and WhitePattern Floral"," Green"
"10017439","DKNY Unisex Maroon Solid Leather Backpack with Pouch","DKNY","Unisex","9765","Maroon backpackPadded haul loop3 and more main compartments with zip closurePadded backZip PocketPadded shoulder strap PaddedWaterresistance Yes       Comes with a pouchWarranty 5 yearsWarranty provided by brandmanufacturer"," Maroon"
